signal_id,app_id,review_text,review_score,review_date,helpful_count
pm_app1_review_8134,1,Raising the rates/fees is devastating when I am on a fixed income with SSI. Otta be a discount for senior citizen,3,2025-03-12,0
pm_app1_review_8135,1,"I always had good experiences. But this last time and another time recently I try to use my rewards and everything seems to be great then I try to go back to to the previous screen. And my points r no where to be, and it's basically saying o well!! This is the second time this happens...",3,2020-08-18,110
pm_app1_review_8136,1,Still difficult to redeem reward points. I open app log in navigate to reward points. From there where it gets frustrating. I choose the reward and still did not redeem reward.,3,2020-03-07,6
pm_app1_review_8137,1,Fairly easy. Wish the app wouldn't be slow sometimes from the sign on screen to the main screen. A smoother button press action would avoid accidentally pushing unwanted buttons.,3,2021-08-26,5
pm_app1_review_8138,1,"It's a really good way to send money fast, however I used the urgent pay one time and now I can't get it to change. So every transaction is costing me $6.95. Really fed up with that.",3,2022-05-13,1
pm_app1_review_8139,1,"This app gave me a lot of problems, honestly. It wouldn't let me send to the primary receiver and did not tell me why. The second receiver was allowed to get funds. To me this is odd because the first reciever does not use technology often as I know him in person. He isn't picking up from others at all. Why is it so difficult to send the the first receiver on here?",3,2019-08-24,48
pm_app1_review_8140,1,sometimes it just freeze up and you have to keep restarting app. I have been using money gram more lately because of freezing and error messages that won't let me send,3,2024-09-19,0
pm_app1_review_8141,1,It was quick and easy to send the money but the price to send it is to high ! Especially when there are apps. Out there that send for free or very low cost.,3,2022-04-04,0
pm_app1_review_8142,1,"It does work for me, however many times it gives an Application Error message. This is very frustrating because it should be here to work at our convenience if we can't make it to a location.",3,2020-11-04,3
pm_app1_review_8143,1,It's not wanting to load fast,3,2025-03-05,0
pm_app1_review_8144,1,It's good and make life easier to be honest but the exchange rates always is very low!!! You charge fees when we send at least should give good exchange rates. But fees plus low exchange rates is too much,3,2021-03-17,1
pm_app1_review_8145,1,"a mostly clear & easy app. rates ok for such fast service. At end they pop up a useless ad re shipping from Cash Back, which has nothing to do with Western. be careful!",3,2024-07-07,1
pm_app1_review_8146,1,"Sometimes it has a glitch and I cant log on. Sometimes it tells me I cant send money because I went over the limit on sending. I didn't know theres a limit. Please fix those glitches. Other than that, when it works it works fine and very helpful.",3,2020-07-19,21
pm_app1_review_8147,1,I would VERY MUCH like to know why some people are stating in their reviews that they DO NOT have to pay fees if using debit cards when all I have EVER used is my debit card AND HAD TO PAY 6.95 EACH TIME!!!!!! PLUS I STILL CANNOT REDEEM MY POINTS. EVERY TIME I TRY YOU TIME ME OUT AND TAKE MY POINTS WITHOUT GIVING THEM TO ME!,3,2021-07-27,6
pm_app1_review_8148,1,"I don't know how to redeem my reward points. I pay the same bill every month and but cannot find the option to use my points.Other than that, I like the app and it's ease of use.",3,2021-08-04,1
pm_app1_review_8149,1,Super slow loading and opening regardless of strong wifi or strong 5g signal requiring multiple attempts and failures. Would use more often if it functioned more easily.,3,2021-01-11,0
pm_app1_review_8150,1,"App has many glitches. Sometimes it freezes, or requires to go in and out of the same screen until it starts working again.",3,2020-03-18,4
pm_app1_review_8151,1,It is impossible to redeem points. The first time I press the view reward button the app shows the bottom of the page. The second time does nothing.,3,2019-12-13,3
pm_app1_review_8152,1,"When the app works it's grest... saves a 25 mile ride to the store. However, it doesn't always work & have to retry several times to complete a transaction.",3,2019-12-18,0
pm_app1_review_8153,1,"Please remove the instructions ""For cash pickup, your receiver will need: then two points"" that is right below the tracking number. I used to be able to capture in one screenshot the tracking number and sent money amount. Now I can't do that anymore without two screenshots Please remove the instructions at all, or place them above the tracking number",3,2021-08-06,58
pm_app1_review_8154,1,Tried multiple times to send money and kept getting login screen after already logged in and xfer in process. Also screens would not move to next with no explanation as to what/if any errors were preventing moving forward.,3,2019-10-31,8
pm_app1_review_8155,1,App works but has issues very slow and kicks me off when me transfer goes through i then have to spend the time wating patiently for this slow app to reload so i can see and forward my transfer info by the way any problems you have with a transfer will be deemed your fault and you will not get your transfer fee back. Its western union they do not care about customer service. Would not give me back my 7 dollars when thier agent harrassed the person i sent it to had to send to somone else.,3,2019-12-01,67
pm_app1_review_8156,1,Through this app .. you can not .. send money to someone .. whom has lost their ID. You waste time having to go and find a location office to do so in person. ALSO .. it does not update points immediately. I used my 95 points for a free fee and it only posted half my fee but took all of my points.,3,2019-12-07,0
pm_app1_review_8157,1,"Well some times I use it, and some time I use remitly. Becauce on the western app I have to pay $1.99 sending to a gcash account, andcpaying with my debit card. But on the remitly, sending the same way, it's free for me.",3,2024-04-02,1
pm_app1_review_8158,1,"I'm going to have to give them a bad review because I don't know what happens to the reward points I spent so much money and my reward points haven't moved yet. Bring back my rewards, so I can use my points. They owe me about three points now and I report to the Western Union site already. I hope the fixes this issue",3,2024-02-08,2
